x   y
0.0 0.07311402485826826
0.0007501875468867217 0.01271220979841514
0.0015003750937734434 -0.08828802498237782
0.002250562640660165 0.02948305793872466
0.003000750187546887 0.06516697655911574
0.0037509377344336087 0.08186885808392831
0.00450112528132033 0.022004398459617106
0.005251312828207052 0.10701292105330712
0.006001500375093774 0.10770917971441117
0.0067516879219804956 -0.15548047134882234
0.0075018754688672175 0.1054636879856845
0.008252063015753939 0.1867525691064832
0.00900225056264066 -0.0013611008509087997
0.009752438109527382 -0.001031837690792204
0.010502625656414103 0.025612857167982502
0.011252813203300826 -0.04329489434236954
0.012003000750187547 -0.056507078803376624
0.012753188297074268 -0.0828646091355588
0.013503375843960991 -0.008371460060460856
0.014253563390847712 0.11671174346878124
0.015003750937734435 -0.011554366241640137
0.015753938484621154 0.14017503724008604
0.016504126031507877 -0.022547509454276374
0.0172543135783946 0.013023028502073257
0.01800450112528132 0.14788530052158685
0.018754688672168042 0.007544810572387671
0.019504876219054765 -0.09767197206164058
0.020255063765941488 0.08864364874697646
0.021005251312828207 0.16922937344300537
0.02175543885971493 0.07830697628903681
0.022505626406601652 0.07393456731963997
0.023255813953488372 0.06676257546676079
0.024006001500375095 -0.18418160555160745
0.024756189047261817 0.011795082681275838
0.025506376594148537 -0.13892863186435575
0.02625656414103526 -0.048158023079963974
0.027006751687921982 0.11760458145466342
0.0277569392348087 0.015024385606370625
0.028507126781695424 0.09783073717871091
0.029257314328582147 0.008840033869059568
0.03000750187546887 -0.1740914133201843
0.03075768942235559 0.02952330699876067
0.03150787696924231 -0.13687403924908906
0.03225806451612903 -0.06694320990850608
0.033008252063015754 -0.08032557405579531
0.03375843960990248 -0.024120426624565323
0.0345086271567892 -0.011092006152748517
0.03525881470367592 -0.11554616441002481
0.03600900225056264 0.06474931466532925
0.03675918979744936 0.09003123991916191
0.037509377344336084 -0.09303815764156631
0.03825956489122281 0.07355711837854917
0.03900975243810953 0.08221685881091433
0.03975993998499625 0.16569050817104103
0.040510127531882975 -0.0154910274581849
0.04126031507876969 -0.2385005627543887
0.042010502625656414 -0.045073859840924546
0.04276069017254314 0.01644012417612601
0.04351087771942986 -0.1943282771773903
0.04426106526631658 -0.11515437697926295
0.045011252813203305 0.0020367111331002882
0.04576144036009002 -0.08051412311218813
0.046511627906976744 0.056520083654557234
0.047261815453863466 -0.17536466915671464
0.04801200300075019 -0.15459768090647918
0.04876219054763691 0.21377087508714498
0.049512378094523635 -0.15804745522250604
0.05026256564141036 0.09238228412501305
0.05101275318829707 0.08036594387805243
0.051762940735183796 0.07242877434262014
0.05251312828207052 -0.031428777088452486
0.05326331582895724 0.060764387161314236
0.054013503375843964 0.03622343406566825
0.05476369092273069 0.05061531798459856
0.0555138784696174 0.16565298300257508
0.056264066016504126 -0.07671664414341661
0.05701425356339085 0.11499951199798308
0.05776444111027757 -0.0034143467979209628
0.058514628657164294 -0.026020865951127542
0.05926481620405102 0.10690656027163621
0.06001500375093774 0.020695247829154464
0.060765191297824456 -0.17860350522131296
0.06151537884471118 0.13959578329274594
0.0622655663915979 0.018406201961403957
0.06301575393848462 0.16000271242454764
0.06376594148537135 0.018325319481008177
0.06451612903225806 -0.0032825005147861168
0.06526631657914479 0.0023330334089198485
0.06601650412603151 0.014745412636608259
0.06676669167291824 -0.037773959900995545
0.06751687921980495 -0.10272540322760146
0.06826706676669167 0.17178072886630513
0.0690172543135784 -0.07907971069849584
0.06976744186046512 0.017495518038390712
0.07051762940735185 -0.05140251568722859
0.07126781695423856 0.02676834810618748
0.07201800450112528 0.010165703792079808
0.072768192048012 -0.0508025942760553
0.07351837959489872 -0.0034717394040412186
0.07426856714178545 -0.04608000080666494
0.07501875468867217 -0.05005720681966692
0.0757689422355589 0.022218499659757602
0.07651912978244561 0.006475420827782627
0.07726931732933233 0.17500430599227837
0.07801950487621906 0.08994708711436696
0.07876969242310577 -0.14924778180960563
0.0795198799699925 0.022392313313381016
0.08027006751687922 -0.06166195809918962
0.08102025506376595 -0.06550435052543212
0.08177044261065267 -0.039052939992410975
0.08252063015753938 0.000159907817311295
0.08327081770442611 -0.03704640763118377
0.08402100525131283 -0.07611716802142038
0.08477119279819956 0.06023456667494777
0.08552138034508627 -0.12314523094990286
0.086271567891973 -0.13544449712089016
0.08702175543885972 0.0797479457334326
0.08777194298574643 0.13468927085496996
0.08852213053263316 -0.008025117126516282
0.08927231807951988 -0.0833034520102467
0.09002250562640661 -0.032528093537470035
0.09077269317329333 -0.03314648647461595
0.09152288072018004 -0.10360669108327333
0.09227306826706677 0.04998911080914371
0.09302325581395349 -0.019252731571406702
0.09377344336084022 -0.07044265329102375
0.09452363090772693 0.06626897146943371
0.09527381845461366 -0.06362604494788901
0.09602400600150038 -0.006628496127957167
0.0967741935483871 -0.008906239774472082
0.09752438109527382 0.03373975689626846
0.09827456864216054 0.08096239204749926
0.09902475618904727 -0.069684941614423
0.09977494373593399 0.011869559408869612
0.10052513128282071 0.09274383341673131
0.10127531882970743 -0.235193454588161
0.10202550637659415 0.09667042689171554
0.10277569392348088 -0.07936811420041211
0.10352588147036759 -0.18529573569061505
0.10427606901725432 0.2880206722154785
0.10502625656414104 -0.06316732080040699
0.10577644411102775 -0.08679607505781438
0.10652663165791448 0.039353318152995316
0.1072768192048012 0.06552592683601333
0.10802700675168793 0.1246069360329863
0.10877719429857464 0.002582095056377147
0.10952738184546137 0.12635242819323628
0.11027756939234809 -0.051913832005491586
0.1110277569392348 -0.0957157449391791
0.11177794448612154 0.1228432382435847
0.11252813203300825 -0.09448470410363329
0.11327831957989498 0.121207493258165
0.1140285071267817 0.0014597262459180205
0.11477869467366843 0.1276643120820355
0.11552888222055514 -0.025037776089981208
0.11627906976744186 -0.05368700086225003
0.11702925731432859 0.026790637660397642
0.1177794448612153 0.05034890882015026
0.11852963240810203 -0.1148748596352162
0.11927981995498875 -0.08872669346958072
0.12003000750187548 -0.10261362010120667
0.1207801950487622 -0.0771376870068715
0.12153038259564891 0.10849741377850967
0.12228057014253564 -0.015232210107309808
0.12303075768942236 0.00826181047832475
0.12378094523630909 -0.02768878558431254
0.1245311327831958 0.08300330866384212
0.12528132033008252 0.12075715503127987
0.12603150787696923 -0.10297774637814777
0.12678169542385598 0.13201350697518927
0.1275318829707427 -0.037426557574867486
0.1282820705176294 -0.15782322207031402
0.12903225806451613 0.045995078468234966
0.12978244561140284 -0.01190628522668354
0.13053263315828958 0.12683692763688909
0.1312828207051763 0.03145043323756242
0.13203300825206302 -0.04435749049317067
0.13278319579894973 -0.011598117896510074
0.13353338334583648 0.09354654604664954
0.1342835708927232 -0.12198402339784578
0.1350337584396099 0.014272927049731174
0.13578394598649662 0.17683426841894825
0.13653413353338334 0.09338235565818102
0.13728432108027008 -0.041188491438193794
0.1380345086271568 -0.04554740323347811
0.13878469617404351 -0.019780647952984693
0.13953488372093023 0.012583166296721284
0.14028507126781695 -0.07541214550055432
0.1410352588147037 0.1393372451134503
0.1417854463615904 0.03626734609311375
0.14253563390847712 -0.18131370302963346
0.14328582145536384 0.05895491650208237
0.14403600900225055 0.15800164281996162
0.1447861965491373 0.0037438418534575003
0.145536384096024 0.19218456874710382
0.14628657164291073 -0.06750086094592932
0.14703675918979744 0.06960840673156346
0.1477869467366842 -0.08788546494032401
0.1485371342835709 -0.0757146555035648
0.14928732183045762 0.16652147619635346
0.15003750937734434 0.038841238531732616
0.15078769692423105 -0.06525297419247048
0.1515378844711178 0.01042960489177732
0.1522880720180045 0.038642710102177305
0.15303825956489123 -0.05477060021639671
0.15378844711177794 -0.03308219735663749
0.15453863465866466 -0.09433688645970638
0.1552888222055514 0.09209303472891746
0.15603900975243812 0.007284769508107252
0.15678919729932483 0.0918985237991723
0.15753938484621155 -0.20409942303706002
0.1582895723930983 0.043253218854216784
0.159039759939985 0.21974580022766912
0.15978994748687173 -0.04862214517909169
0.16054013503375844 0.15479410222876516
0.16129032258064516 0.3084230564926293
0.1620405101275319 -0.01600605155608721
0.16279069767441862 -0.0059294309425867685
0.16354088522130533 -0.02155654563934747
0.16429107276819205 -0.11608486870931715
0.16504126031507876 -0.11142838830928196
0.1657914478619655 -0.022512239143726222
0.16654163540885222 -0.046432508248581604
0.16729182295573894 0.12138595080000765
0.16804201050262565 0.13989400870931554
0.16879219804951237 0.03582502771127528
0.16954238559639911 -0.05167825990614037
0.17029257314328583 0.11496783008140618
0.17104276069017255 -0.2585090978737241
0.17179294823705926 0.016396817979965082
0.172543135783946 -0.05611840503094858
0.17329332333083272 0.03247821834714479
0.17404351087771944 0.07737687531779289
0.17479369842460615 0.062192031612264116
0.17554388597149287 -0.12900764974960152
0.1762940735183796 -0.08399007452379603
0.17704426106526633 -0.015386787844559529
0.17779444861215304 -0.05507699655107493
0.17854463615903976 0.03453418328509129
