x   y
0.0 0.0011337854243046181
0.0007501875468867217 0.06502983987889176
0.0015003750937734434 -0.048968257051622194
0.002250562640660165 -0.08242460999108317
0.003000750187546887 0.01701491753798361
0.0037509377344336087 0.029906995626890726
0.00450112528132033 -0.09090087182214346
0.005251312828207052 0.03273102789044847
0.006001500375093774 -0.04111771823409386
0.0067516879219804956 -0.06861675309339707
0.0075018754688672175 0.2518324561370208
0.008252063015753939 -0.0030950940782811624
0.00900225056264066 -0.007990383755699137
0.009752438109527382 -0.17445144019926992
0.010502625656414103 -0.016495836329626118
0.011252813203300826 0.15030354220352526
0.012003000750187547 -0.0468348934961843
0.012753188297074268 -0.002174615377027476
0.013503375843960991 -0.11998858324634971
0.014253563390847712 -0.1300881173542256
0.015003750937734435 0.01366241293544529
0.015753938484621154 -0.2210513658830957
0.016504126031507877 0.08748058732246626
0.0172543135783946 0.1283630392894787
0.01800450112528132 -0.14015916939738127
0.018754688672168042 -0.023347744496223618
0.019504876219054765 0.08561765994604913
0.020255063765941488 0.000574804966477226
0.021005251312828207 0.14106462734405534
0.02175543885971493 0.2006149772655917
0.022505626406601652 0.11264274565506348
0.023255813953488372 -0.143494126402711
0.024006001500375095 0.08584544018249216
0.024756189047261817 0.07548453224605228
0.025506376594148537 0.12861365187655413
0.02625656414103526 0.1708030603203617
0.027006751687921982 -0.020093668808131983
0.0277569392348087 0.012708739152874819
0.028507126781695424 0.05925440681932125
0.029257314328582147 0.07686242248687156
0.03000750187546887 0.07675562981480222
0.03075768942235559 -0.024911330549533983
0.03150787696924231 -0.07740472805303272
0.03225806451612903 -0.08591880654072258
0.033008252063015754 0.07148178878709967
0.03375843960990248 0.09404582915872724
0.0345086271567892 -0.062208734090750034
0.03525881470367592 -0.09970474771631767
0.03600900225056264 -0.13258298995771392
0.03675918979744936 0.00342888360549268
0.037509377344336084 -0.25386930390444973
0.03825956489122281 0.09323899968271765
0.03900975243810953 0.025211250157404105
0.03975993998499625 -0.0142631964916132
0.040510127531882975 -0.00775922554995984
0.04126031507876969 -0.07953435119253599
0.042010502625656414 0.07441180410330661
0.04276069017254314 0.026054375895706406
0.04351087771942986 -0.03696438443676972
0.04426106526631658 0.014573950529685855
0.045011252813203305 0.28493146140533643
0.04576144036009002 -0.013353409238171684
0.046511627906976744 0.10955618341012707
0.047261815453863466 -0.00032707414788441517
0.04801200300075019 -0.04294576271032339
0.04876219054763691 0.09485713012093543
0.049512378094523635 0.062367190853393324
0.05026256564141036 0.006445339769582132
0.05101275318829707 0.0437521640730823
